ene,k
229.307,327012133907.
229.335,327200184580.
229.364,327388293070.
229.392,327576459305.
229.421,327764684394.
229.45,327952967806.
229.478,328141308716.
229.507,328329708044.
229.535,328518166222.
229.564,328706681906.
229.593,328895255689.
229.621,329083888188.
229.65,329272578802.
229.678,329461326944.
229.707,329650133863.
229.736,329838999158.
229.764,330027921941.
229.793,330216902987.
229.821,330405942761.
229.85,330595040343.
229.878,330784195641.
229.907,330973409739.
229.936,331162682028.
229.964,331352011836.
229.993,331541400035.
230.021,331730846745.
230.05,331920351110.
230.079,332109913525.
230.107,332299534601.
230.136,332489213635.
230.164,332678950169.
230.193,332868745405.
230.222,333058598888.
230.25,333248510072.
230.279,333438479266.
230.307,333628507093.
230.336,333818592644.
230.365,334008735947.
230.393,334198937869.
230.422,334389197945.
230.45,334579515641.
230.479,334769891486.
230.508,334960325822.
230.536,335150817780.
230.565,335341367670.
230.593,335531976101.
230.622,335722642528.
230.65,335913366475.
230.679,336104148785.
230.708,336294989429.
230.736,336485887700.
230.765,336676843890.
230.793,336867858704.
230.822,337058931229.
230.851,337250061399.
230.879,337441249910.
230.908,337632496778.
230.936,337823801055.
230.965,338015163479.
230.994,338206584334.
231.022,338398062755.
231.051,338589598950.
231.079,338781193667.
231.108,338972846468.
231.137,339164556532.
231.165,339356324926.
231.194,339548151628.
231.222,339740035809.
231.251,339931977865.
231.279,340123978515.
231.308,340316036849.
231.337,340508152638.
231.365,340700326847.
231.394,340892559294.
231.422,341084848952.
231.451,341277196768.
231.48,341469602993.
231.508,341662066745.
231.537,341854588057.
231.565,342047167987.
231.594,342239805760.
231.623,342432500828.
231.651,342625254254.
231.68,342818065860.
231.708,343010934810.
231.737,343203861530.
231.766,343396846914.
231.794,343589889769.
231.823,343782990096.
231.851,343976148815.
231.88,344169365597.
231.909,344362639600.
231.937,344555971712.
231.966,344749362101.
231.994,344942809880.
232.023,345136315290.
232.051,345329879228.
232.08,345523500806.
232.109,345717179737.
232.137,345910916871.
232.166,346104712143.
232.194,346298564674.
232.223,346492475082.
232.252,346686443895.
232.28,346880470115.
232.309,347074553828.
232.337,347268695720.
232.366,347462895632.
232.395,347657152761.
232.423,347851468027.
232.452,348045841364.
232.48,348240272071.
232.509,348434760367.
232.538,348629306960.
232.566,348823911230.
232.595,349018572850.
232.623,349213292568.
232.652,349408070294.
232.68,349602905255.
232.709,349797797970.
232.738,349992748893.
232.766,350187757459.
232.795,350382823366.
232.823,350577947322.
232.852,350773129129.
232.881,350968368158.
232.909,351163665149.
232.938,351359020223.
232.966,351554432785.
232.995,351749902626.
233.024,351945430735.
233.052,352141016445.
233.081,352336659512.
233.109,352532360452.
233.138,352728119478.
233.167,352923935721.
233.195,353119809467.
233.224,353315741425.
233.252,353511730894.
233.281,353707777638.
233.31,353903882436.
233.338,354100045111.
233.367,354296264898.
233.395,354492542336.
233.424,354688877937.
233.452,354885270879.
233.481,355081721101.
233.51,355278229531.
233.538,355474795530.
233.567,355671418689.
233.595,355868099659.
233.624,356064838761.
233.653,356261634822.
233.681,356458488430.
233.71,356655400191.
233.738,356852369418.
233.767,357049395706.
233.796,357246480019.
233.824,357443622175.
233.853,357640821273.
233.881,357838078148.
233.91,358035393098.
233.939,358232765177.
233.967,358430194465.
233.996,358627681894.
234.024,358825226835.
234.053,359022828813.
234.081,359220488725.
234.11,359418206540.
234.139,359615981224.
234.167,359813813402.
234.196,360011703635.
234.224,360209651268.
234.253,360407655914.
234.282,360605718637.
234.31,360803838867.
234.339,361002016084.
234.367,361200250942.
234.396,361398543787.
234.425,361596893761.
234.453,361795300974.
234.482,361993766224.
234.51,362192288719.
234.539,362390868254.
234.568,362589505589.
234.596,362788200779.
234.625,362986952924.
234.653,363185762459.
234.682,363384629854.
234.711,363583554489.
234.739,363782536241.
234.768,363981575903.
234.796,364180673038.
234.825,364379827184.
234.853,364579038771.
234.882,364778308211.
234.911,364977634680.
234.939,365177018425.
234.968,365376460020.
234.996,365575958977.
235.025,365775514904.
235.054,365975128367.
235.082,366174799555.
235.111,366374527699.
235.139,366574313186.
235.168,366774156441.
235.197,366974056987.
235.225,367174014435.
235.254,367374029611.
235.282,367574102312.
235.311,367774231947.
235.34,367974418934.
235.368,368174663714.
235.397,368374965536.
235.425,368575324397.
235.454,368775740975.
235.482,368976214987.
235.511,369176745770.
235.54,369377334129.
235.568,369577980152.
235.597,369778683092.
235.625,369979443102.
235.654,370180260857.
235.683,370381135867.
235.711,370582067617.
235.74,370783057130.
235.768,370984104104.
235.797,371185207875.
235.826,371386368798.
235.854,371587587558.
235.883,371788863261.
235.911,371990195919.
235.94,372191586334.
235.969,372393033982.
235.997,372594538251.
236.026,372796100024.
236.054,372997719469.
236.083,373199395721.
236.112,373401128988.
236.14,373602920067.
236.169,373804768088.
236.197,374006672824.
236.226,374208635201.
236.254,374410655010.
236.283,374612731540.
236.312,374814865255.
236.34,375017056676.
236.369,375219304745.
236.397,375421609815.
236.426,375623972584.
236.455,375826392561.
236.483,376028869050.
236.512,376231402993.
236.54,376433994394.
236.569,376636642482.
236.598,376839347646.
236.626,377042110461.
236.655,377244930180.
236.683,377447806585.
236.712,377650740549.
236.741,377853731750.
236.769,378056779552.
236.798,378259884614.
236.826,378463047165.
236.855,378666266430.
236.883,378869542563.
236.912,379072876229.
236.941,379276266996.
236.969,379479714307.
236.998,379683219050.
237.026,379886781015.
237.055,380090399733.
237.084,380294075332.
237.112,380497808448.
237.141,380701598425.
237.169,380905445090.
237.198,381109349154.
237.227,381313310375.
237.255,381517328233.
237.284,381721403125.
237.312,381925535395.
237.341,382129724388.
237.37,382333970137.
237.398,382538273302.
237.427,382742633512.
237.455,382947050260.
237.484,383151524163.
237.513,383356055317.
237.541,383560643169.
237.57,383765287788.
237.598,383969989885.
237.627,384174748741.
237.655,384379564202.
237.684,384584436818.
237.713,384789366698.
237.741,384994353072.
237.77,385199396391.
237.798,385404497053.
237.827,385609654353.
237.856,385814868258.
237.884,386020139467.
237.913,386225467745.
237.941,386430852379.
237.97,386636294121.
237.999,386841793078.
238.027,387047348561.
238.056,387252960666.
238.084,387458630231.
238.113,387664356604.
238.142,387870139361.
238.17,388075979246.
238.199,388281876272.
238.227,388487829591.
238.256,388693839885.
238.284,388899907464.
238.313,389106031618.
238.342,389312212168.
238.37,389518450078.
238.399,389724744874.
238.427,389931095936.
238.456,390137504089.
238.485,390343969368.
238.513,390550491027.
238.542,390757069246.
238.57,390963704851.
238.599,391170397082.
238.628,391377145694.
238.656,391583951438.
238.685,391790814127.
238.713,391997733024.
238.742,392204708816.
238.771,392411741797.
238.799,392618831220.
238.828,392825977036.
238.856,393033180149.
238.885,393240439913.
238.914,393447755978.
238.942,393655129007.
238.971,393862559081.
238.999,394070045422.
239.028,394277588366.
239.056,394485188485.
239.085,394692845080.
239.114,394900558092.
239.142,395108328077.
239.171,395316154938.
239.199,395524037938.
239.228,395731977806.
239.257,395939974670.
239.285,396148027927.
239.314,396356137557.
239.342,396564304224.
239.371,396772527537.
239.4,396980807131.
239.428,397189143547.
239.457,397397536872.
239.485,397605986423.
239.514,397814492519.
239.543,398023055591.
239.571,398231675213.
239.6,398440351066.
239.628,398649083765.
239.657,398857873229.
239.685,399066718879.
239.714,399275621196.
239.743,399484580389.
239.771,399693596045.
239.8,399902667891.
239.828,400111796691.
239.857,400320982037.
239.886,400530223583.
239.914,400739521809.
239.943,400948876925.
239.971,401158288262.
240,401367755885.
240.029,401577280405.
240.057,401786861455.
240.086,401996498635.
240.114,402206192593.
240.143,402415943251.
240.172,402625749974.
240.2,402835613129.
240.229,403045533214.
240.257,403255509608.
240.286,403465542114.
240.315,403675631530.
240.343,403885777441.
240.372,404095979371.
240.4,404306237816.
240.429,404516553223.
240.457,404726924641.
240.486,404937352338.
240.515,405147836844.
240.543,405358377739.
240.572,405568974603.
240.6,405779628222.
240.629,405990338537.
240.658,406201104748.
240.686,406411927367.
240.715,406622806795.
240.743,406833742332.
240.772,407044733933.
240.801,407255782382.
240.829,407466887287.
240.858,407678048050.
240.886,407889265316.
240.915,408100539335.
240.944,408311869278.
240.972,408523255482.
241.001,408734698400.
241.029,408946197579.
241.058,409157752617.
241.086,409369364408.
241.115,409581032637.
241.144,409792756741.
241.172,410004537192.
241.201,410216374365.
241.229,410428267565.
241.258,410640216773.
241.287,410852222689.
241.315,411064284827.
241.344,411276402861.
241.372,411488577358.
241.401,411700808429.
241.43,411913095404.
241.458,412125438526.
241.487,412337838224.
241.515,412550294058.
241.544,412762805780.
241.573,412975374084.
241.601,413187998722.
241.63,413400679248.
241.658,413613415909.
241.687,413826209144.
241.716,414039058335.
241.744,414251963576.
241.773,414464925337.
241.801,414677943317.
241.83,414891017055.
241.858,415104147031.
241.887,415317333505.
241.916,415530575877.
241.944,415743874329.
241.973,415957229210.
242.001,416170640195.
242.03,416384106933.
242.059,416597630034.
242.087,416811209497.
242.116,417024844791.
242.144,417238536113.
242.173,417452283895.
242.202,417666087560.
242.23,417879947086.
242.259,418093862985.
242.287,418307835188.
242.316,418521863026.
242.345,418735946997.
242.373,418950087360.
242.402,419164283526.
242.43,419378535536.
242.459,419592843955.
242.487,419807208495.
242.516,420021628619.
242.545,420236105030.
242.573,420450637666.
242.602,420665225999.
242.63,420879870251.
242.659,421094571002.
242.688,421309327547.
242.716,421524139727.
242.745,421739008257.
242.773,421953932940.
242.802,422168913143.
242.831,422383949427.
242.859,422599042058.
242.888,422814190388.
242.916,423029394435.
242.945,423244654883.
242.974,423459971174.
243.002,423675342996.
243.031,423890771056.
243.059,424106255314.
243.088,424321795094.
243.117,424537390700.
243.145,424753042721.
243.174,424968750340.
243.202,425184513612.
243.231,425400333141.
243.259,425616208697.
243.288,425832139651.
243.317,426048126638.
243.345,426264169804.
243.374,426480268515.
243.402,426696422953.
243.431,426912633708.
243.46,427128900205.
243.488,427345222150.
243.517,427561600181.
243.545,427778034248.
243.574,427994523767.
243.603,428211069175.
243.631,428427670767.
243.66,428644327898.
243.688,428861040572.
243.717,429077809338.
243.746,429294634056.
243.774,429511514158.
243.803,429728450245.
243.831,429945442278.
243.86,430162489817.
243.888,430379592923.
243.917,430596752197.
243.946,430813967183.
243.974,431031237624.
244.003,431248563991.
244.031,431465946231.
244.06,431683383893.
244.089,431900877247.
244.117,432118426688.
244.146,432336031667.
244.174,432553692085.
244.203,432771408477.
244.232,432989180647.
244.26,433207008188.
244.289,433424891492.
244.317,433642830749.
244.346,433860825504.
244.375,434078875636.
244.403,434296981798.
244.432,434515143570.
244.46,434733360727.
244.489,434951633641.
244.518,435169962470.
244.546,435388346573.
244.575,435606786218.
244.603,435825281869.
244.632,436043833000.
244.66,436262439376.
244.689,436481101631.
244.718,436699819691.
244.746,436918592945.
244.775,437137421805.
244.803,437356306572.
244.832,437575246680.
244.861,437794242091.
244.889,438013293491.
244.918,438232400440.
244.946,438451562550.
244.975,438670780338.
245.004,438890053977.
245.032,439109382718.
245.061,439328766962.
245.089,439548207125.
245.118,439767702695.
245.147,439987253343.
245.175,440206859830.
245.204,440426521958.
245.232,440646239143.
245.261,440866011930.
245.289,441085840528.
245.318,441305724309.
245.347,441525663274.
245.375,441745658155.
245.404,441965708428.
245.432,442185813789.
245.461,442405974841.
245.49,442626191565.
245.518,442846463241.
245.547,443066790315.
245.575,443287173218.
245.604,443507611385.
245.633,443728104618.
245.661,443948653645.
245.69,444169258053.
245.718,444389917487.
245.747,444610632407.
245.776,444831403049.
245.804,445052228750.
245.833,445273109623.
245.861,445494046243.
245.89,445715038093.
245.919,445936084998.
245.947,446157187454.
245.976,446378345471.
246.004,446599558423.
246.033,446820826694.
246.061,447042150570.
246.09,447263529597.
246.119,447484963658.
246.147,447706453355.
246.176,447927998373.
246.204,448149598336.
246.233,448371253622.
246.262,448592964491.
246.29,448814730389.
246.319,449036551410.
246.347,449258427928.
246.376,449480359672.
246.405,449702346343.
246.433,449924388446.
246.462,450146485980.
246.49,450368638402.
246.519,450590846019.
246.548,450813109106.
246.576,451035427362.
246.605,451257800463.
246.633,451480229043.
246.662,451702712880.
246.69,451925251608.
246.719,452147845503.
246.748,452370494879.
246.776,452593199230.
246.805,452815958518.
246.833,453038773226.
246.862,453261643110.
246.891,453484567755.
246.919,453707547727.
246.948,453930583058.
246.976,454153673194.
247.005,454376818285.
247.034,454600018849.
247.062,454823274450.
247.091,455046584785.
247.119,455269950523.
247.148,455493371438.
247.177,455716847086.
247.205,455940377755.
247.234,456163963896.
247.262,456387604844.
247.291,456611300635.
247.32,456835051781.
247.348,457058857969.
247.377,457282718774.
247.405,457506634826.
247.434,457730606206.
247.462,457954632223.
247.491,458178713103.
247.52,458402849352.
247.548,458627040451.
247.577,458851286227.
247.605,459075587325.
247.634,459299943516.
247.663,459524354261.
247.691,459748820010.
247.72,459973341062.
247.748,460197916760.
247.777,460422547253.
247.806,460647233019.
247.834,460871973711.
247.863,461096768885.
247.891,461321619254.
247.92,461546524698.
247.949,461771484755.
247.977,461996499664.
248.006,462221569806.
248.034,462446694640.
248.063,462671874042.
248.091,462897108657.
248.12,463122398220.
248.149,463347742306.
248.177,463573141325.
248.206,463798595442.
248.234,464024104140.
248.263,464249667546.
248.292,464475286069.
248.32,464700959399.
248.349,464926687196.
248.377,465152470037.
248.406,465378307801.
248.435,465604200091.
248.463,465830147103.
248.492,466056149231.
248.52,466282205977.
248.549,466508317278.
248.578,466734483557.
248.606,466960704677.
248.635,467186980270.
248.663,467413310615.
248.692,467639695957.
248.721,467866135844.
248.749,468092630326.
248.778,468319179759.
248.806,468545783925.
248.835,468772442478.
248.863,468999155868.
248.892,469225924150.
248.921,469452746895.
248.949,469679624197.
248.978,469906556478.
249.006,470133543321.
249.035,470360584560.
249.064,470587680618.
249.092,470814831558.
249.121,471042036818.
249.149,471269296706.
249.178,471496611430.
249.207,471723980613.
249.235,471951404222.
249.264,472178882744.
249.292,472406415960.
249.321,472634003363.
249.35,472861645477.
249.378,473089342393.
249.407,473317093665.
249.435,473544899368.
249.464,473772760002.
249.492,474000675099.
249.521,474228644404.
249.55,474456668456.
249.578,474684747244.
249.607,474912880223.
249.635,475141067786.
249.664,475369310148.
249.693,475597606820.
249.721,475825957696.
249.75,476054363434.
249.778,476282823718.
249.807,476511338123.
249.836,476739907167.
249.864,476968530902.
249.893,477197208790.
249.921,477425941020.
249.95,477654728123.
249.979,477883569513.
250.007,478112465063.
250.036,478341415263.
250.064,478570420049.
250.093,478799478876.
250.122,479028592191.
250.15,479257760205.
250.179,479486982401.
250.207,479716258806.
250.236,479945589916.
250.264,480174975366.
250.293,480404414878.
250.322,480633908910.
250.35,480863457534.
250.379,481093060205.
250.407,481322717182.
250.436,481552428800.
250.465,481782194608.
250.493,482012014499.
250.522,482241888919.
250.55,482471817806.
250.579,482701800675.
250.608,482931837933.
250.636,483161929651.
250.665,483392075496.
250.693,483622275441.
250.722,483852529956.
250.751,484082838730.
250.779,484313201515.
250.808,484543618669.
250.836,484774090231.
250.865,485004615779.
250.893,485235195489.
250.922,485465829713.
250.951,485696518121.
250.979,485927260486.
251.008,486158057190.
251.036,486388908218.
251.065,486619813205.
251.094,486850772416.
251.122,487081786033.
251.151,487312853707.
251.179,487543975278.
251.208,487775151272.
251.237,488006381443.
251.265,488237665541.
251.294,488469003841.
251.322,488700396554.
251.351,488931843122.
251.38,489163343644.
251.408,489394898545.
251.437,489626507564.
251.465,489858170433.
251.494,490089887546.
251.523,490321658921.
251.551,490553484057.
251.58,490785363227.
251.608,491017296774.
251.637,491249284287.
251.665,491481325592.
251.694,491713421205.
251.723,491945570909.
251.751,492177774335.
251.78,492410031845.
251.808,492642343718.
251.837,492874709301.
251.866,493107128770.
251.894,493339602527.
251.923,493572130259.
251.951,493804711643.
251.98,494037347227.
252.009,494270036961.
252.037,494502780319.
252.066,494735577637.
252.094,494968429226.
252.123,495201334580.
252.152,495434293620.
252.18,495667306914.
252.209,495900374162.
252.237,496133495013.
252.266,496366669899.
252.294,496599898949.
252.323,496833181571.
252.352,497066517987.
252.38,497299908615.
252.409,497533353081.
252.437,497766851098.
252.466,498000403253.
252.495,498234009336.
252.523,498467668984.
252.552,498701382465.
252.58,498935150102.
252.609,499168971397.
252.638,499402846317.
252.666,499636775331.
252.695,499870758116.
252.723,500104794436.
252.752,500338884700.
252.781,500573029010.
252.809,500807226796.
252.838,501041478267.
252.866,501275783744.
252.895,501510142941.
252.924,501744555666.
252.952,501979022353.
252.981,502213542862.
253.009,502448116862.
253.038,502682744565.
253.066,502917426246.
253.095,503152161474.
253.124,503386950290.
253.152,503621793015.
253.181,503856689465.
253.209,504091639316.
253.238,504326642919.
253.267,504561700439.
253.295,504796811434.
253.324,505031975989.
253.352,505267194399.
253.381,505502466445.
253.41,505737791848.
253.438,505973171065.
253.467,506208604045.
253.495,506444090426.
253.524,506679630355.
253.553,506915224150.
253.581,507150871414.
253.61,507386572066.
253.638,507622326522.
253.667,507858134657.
253.695,508093996044.
253.724,508329911049.
253.753,508565879846.
253.781,508801902024.
253.81,509037977571.
253.838,509274106943.
253.867,509510289836.
253.896,509746525938.
253.924,509982815739.
253.953,510219159205.
253.981,510455555943.
254.01,510692006059.
254.039,510928510017.
254.067,511165067295.
254.096,511401677816.
254.124,511638342053.
254.153,511875059853.
254.182,512111830754.
254.21,512348655189.
254.239,512585533330.
254.267,512822464669.
254.296,513059449273.
254.325,513296487614.
254.353,513533579304.
254.382,513770724085.
254.41,514007922483.
254.439,514245174458.
254.467,514482479524.
254.496,514719837917.
254.525,514957249970.
254.553,515194715184.
254.582,515432233589.
254.61,515669805622.
254.639,515907431065.
254.668,516145109464.
254.696,516382841330.
254.725,516620626737.
254.753,516858465230.
254.782,517096356921.
254.811,517334302217.
254.839,517572300702.
254.868,517810352195.
254.896,518048457181.
254.925,518286615566.
254.954,518524826970.
254.982,518763091650.
255.011,519001409803.
255.039,519239780999.
255.068,519478205265.
255.096,519716683029.
255.125,519955214066.
255.154,520193798019.
255.182,520432435296.
255.211,520671125911.
255.239,520909869557.
255.268,521148666272.
255.297,521387516455.
255.325,521626419729.
255.354,521865375962.
255.382,522104385475.
255.411,522343448251.
255.44,522582563971.
255.468,522821732822.
255.497,523060955034.
255.525,523300230230.
255.554,523539558362.
255.583,523778939804.
255.611,524018374423.
255.64,524257861889.
255.668,524497402494.
255.697,524736996358.
255.726,524976643154.
255.754,525216342859.
255.783,525456095875.
255.811,525695901914.
255.84,525935760791.
255.868,526175672807.
255.897,526415638024.
255.926,526655656019.
255.954,526895726984.
255.983,527135851188.
256.011,527376028328.
256.04,527616258239.
256.069,527856541334.
256.097,528096877534.
256.126,528337266407.
256.154,528577708306.
256.183,528818203375.
256.212,529058751237.
256.24,529299351868.
256.269,529540005729.
256.297,529780712517.
256.326,530021471935.
256.355,530262284398.
256.383,530503149978.
256.412,530744068191.
256.44,530985039280.
256.469,531226063509.
256.497,531467140506.
256.526,531708270102.
256.555,531949452837.
256.583,532190688512.
256.612,532431976755.
256.64,532673317921.
256.669,532914712151.
256.698,533156158991.
256.726,533397658480.
256.755,533639211117.
256.783,533880816528.
256.812,534122474500.
256.841,534364185394.
256.869,534605949214.
256.898,534847765538.
256.926,535089634658.
256.955,535331556825.
256.984,535573531623.
257.012,535815558934.
257.041,536057639236.
257.069,536299772285.
257.098,536541957815.
257.127,536784196180.
257.155,537026487487.
257.184,537268831272.
257.212,537511227640.
257.241,537753676935.
257.269,537996178868.
257.298,538238733302.
257.327,538481340561.
257.355,538724000592.
257.384,538966713001.
257.412,539209478105.
257.441,539452296037.
257.47,539695166529.
257.498,539938089458.
257.527,540181065226.
257.555,540424093636.
257.584,540667174427.
257.613,540910307872.
257.641,541153494090.
257.67,541396732742.
257.698,541640023875.
257.727,541883367772.
257.756,542126764223.
257.784,542370213020.
257.813,542613714485.
257.841,542857268616.
257.87,543100875089.
257.898,543344534066.
257.927,543588245748.
257.956,543832009896.
257.984,544075826319.
258.013,544319695416.
258.041,544563617078.
258.07,544807591049.
258.099,545051617501.
258.127,545295696637.
258.156,545539828063.
258.184,545784011790.
258.213,546028248152.
258.242,546272537020.
258.27,546516878101.
258.299,546761271700.
258.327,547005717871.
258.356,547250216240.
258.385,547494766929.
258.413,547739370267.
258.442,547984025962.
258.47,548228733805.
258.499,548473494199.
258.528,548718307037.
258.556,548963171994.
258.585,549208089306.
258.613,549453059263.
258.642,549698081375.
258.67,549943155662.
258.699,550188282462.
258.728,550433461616.
258.756,550678692797.
258.785,550923976439.
258.813,551169312555.
258.842,551414700717.
258.871,551660141087.
258.899,551905633961.
258.928,552151179022.
258.956,552396776120.
258.985,552642425717.
259.014,552888127642.
259.042,553133881498.
259.071,553379687604.
259.099,553625546184.
259.128,553871456801.
259.157,554117419513.
259.185,554363434648.
259.214,554609501976.
259.242,554855621205.
259.271,555101792786.
259.299,555348016655.
259.328,555594292475.
259.357,555840620413.
259.385,556087000745.
259.414,556333433087.
259.442,556579917370.
259.471,556826453994.
259.5,557073042796.
259.528,557319683478.
259.557,557566376299.
259.585,557813121406.
259.614,558059918429.
259.643,558306767448.
259.671,558553668717.
259.7,558800622043.
259.728,559047627219.
259.757,559294684594.
259.786,559541794119.
259.814,559788955497.
259.843,560036168833.
259.871,560283434409.
259.9,560530751903.
259.929,560778121278.
259.957,561025542789.
259.986,561273016375.
260.014,561520541717.
260.043,561768119047.
260.071,562015748547.
260.1,562263429889.
260.129,562511163093.
260.157,562758948384.
260.186,563006785626.
260.214,563254674569.
260.243,563502615546.
260.272,563750608594.
260.3,563998653423.
260.329,564246750040.
260.357,564494898739.
260.386,564743099271.
260.415,564991351502.
260.443,565239655749.
260.472,565488012005.
260.5,565736419873.
260.529,565984879571.
260.558,566233391305.
260.586,566481954792.
260.615,566730569942.
260.643,566979237122.
260.672,567227956172.
260.701,567476726753.
260.729,567725549204.
260.758,567974423617.
260.786,568223349661.
260.815,568472327382.
260.843,568721357132.
260.872,568970438552.
260.901,569219571502.
260.929,569468756352.
260.958,569717993100.
260.986,569967281310.
261.015,570216621243.
261.044,570466013124.
261.072,570715456573.
261.101,570964951547.
261.129,571214498445.
261.158,571464097051.
261.187,571713747095.
261.215,571963448915.
261.244,572213202575.
261.272,572463007659.
261.301,572712864316.
261.33,572962772891.
261.358,573212732991.
261.387,573462744515.
261.415,573712807834.
261.444,573962922890.
261.472,574213089272.
261.501,574463307298.
261.53,574713577110.
261.558,574963898350.
261.587,575214271020.
261.615,575464695495.
261.644,575715171500.
261.673,575965698834.
261.701,576216277836.
261.73,576466908514.
261.758,576717590514.
261.787,576968323999.
261.816,577219109215.
261.844,577469945828.
261.873,577720833754.
261.901,577971773331.
261.93,578222764489.
261.959,578473806912.
261.987,578724900847.
262.016,578976046378.
262.044,579227243239.
262.073,579478491413.
262.102,579729791244.
262.13,579981142493.
262.159,580232544984.
262.187,580483998955.
262.216,580735504453.
262.244,580987061192.
262.273,581238669276.
262.302,581490328948.
262.33,581742039937.
262.359,581993802114.
262.387,582245615761.
262.416,582497480853.
262.445,582749397118.
262.473,583001364735.
262.502,583253383848.
262.53,583505454177.
262.559,583757575653.
262.588,584009748621.
262.616,584261972935.
262.645,584514248380.
262.673,584766575126.
262.702,585018953308.
262.731,585271382573.
262.759,585523863032.
262.788,585776394957.
262.816,586028978119.
262.845,586281612303.
262.873,586534297837.
262.902,586787034724.
262.931,587039822611.
262.959,587292661690.
262.988,587545552187.
263.016,587798493780.
263.045,588051486369.
263.074,588304530335.
263.102,588557625507.
263.131,588810771639.
263.159,589063968984.
263.188,589317217668.
263.217,589570517283.
263.245,589823867943.
263.274,590077269950.
263.302,590330723051.
263.331,590584227009.
263.36,590837782244.
263.388,591091388692.
263.417,591345046001.
263.445,591598754378.
263.474,591852514041.
263.503,592106324644.
263.531,592360186126.
263.56,592614098896.
263.588,592868062704.
263.617,593122077331.
263.645,593376143075.
263.674,593630260001.
263.703,593884427716.
263.731,594138646386.
263.76,594392916289.
263.788,594647237114.
263.817,594901608698.
263.846,595156031420.
263.874,595410505163.
263.903,595665029674.
263.931,595919605163.
263.96,596174231794.
263.989,596428909197.
264.017,596683637403.
264.046,596938416713.
264.074,597193246926.
264.103,597448127851.
264.132,597703059779.
264.16,597958042728.
264.189,598213076350.
264.217,598468160804.
264.246,598723296290.
264.274,598978482608.
264.303,599233719605.
264.332,599489007602.
264.36,599744346465.
264.389,599999735960.
264.417,600255176277.
264.446,600510667592.
264.475,600766209615.
264.503,601021802329.
264.532,601277445958.
264.56,601533140366.
264.589,601788885376.
264.618,602044681223.
264.646,602300527963.
264.675,602556425317.
264.703,602812373330.
264.732,603068372212.
264.761,603324421804.
264.789,603580521936.
264.818,603836672919.
264.846,604092874679.
264.875,604349126993.
264.904,604605429920.
264.932,604861783703.
264.961,605118188083.
264.989,605374642992.
265.018,605631148698.
265.046,605887705103.
265.075,606144311950.
265.104,606400969479.
265.132,606657677787.
265.161,606914436577.
265.189,607171245869.
265.218,607428105950.
265.247,607685016615.
265.275,607941977650.
265.304,608198989388.
265.332,608456051812.
265.361,608713164616.
265.39,608970327922.
265.418,609227541994.
265.447,609484806508.
265.475,609742121402.
265.504,609999486954.
265.533,610256903077.
265.561,610514369478.
265.59,610771886474.
265.618,611029454137.
265.647,611287072110.
265.675,611544740432.
265.704,611802459432.
265.733,612060228877.
265.761,612318048571.
265.79,612575918862.
265.818,612833839692.
265.847,613091810730.
265.876,613349832166.
265.904,613607904222.
265.933,613866026570.
265.961,614124199209.
265.99,614382422412.
266.019,614640696015.
266.047,614899019739.
266.076,615157393937.
266.104,615415818631.
266.133,615674293543.
266.162,615932818715.
266.19,616191394408.
266.219,616450020356.
266.247,616708696454.
266.276,616967423013.
266.305,617226199963.
266.333,617485027030.
266.362,617743904374.
266.39,618002832149.
266.419,618261810075.
266.447,618520838172.
266.476,618779916693.
266.505,619039045487.
266.533,619298224336.
266.562,619557453488.
266.59,619816732953.
266.619,620076062518.
266.648,620335442228.
266.676,620594872318.
266.705,620854352555.
266.733,621113882831.
266.762,621373463368.
266.791,621633094164.
266.819,621892774975.
266.848,622152505935.
266.876,622412287180.
266.905,622672118492.
266.934,622931999810.
266.962,623191931354.
266.991,623451913075.
267.019,623711944733.
267.048,623972026541.
267.076,624232158553.
267.105,624492340550.
267.134,624752572517.
267.162,625012854709.
267.191,625273186959.
267.219,625533569086.
267.248,625794001328.
267.277,626054483748.
267.305,626315016035.
267.334,626575598298.
267.362,626836230708.
267.391,627096913091.
267.42,627357645324.
267.448,627618427692.
267.477,627879260100.
267.505,628140142276.
267.534,628401074436.
267.563,628662056708.
267.591,628923088832.
267.62,629184170776.
267.648,629445302855.
267.677,629706484846.
267.706,629967716550.
267.734,630228998222.
267.763,630490329954.
267.791,630751711411.
267.82,631013142728.
267.848,631274624093.
267.877,631536155233.
267.906,631797736060.
267.934,632059366925.
267.963,632321047712.
267.991,632582778132.
268.02,632844558414.
268.049,633106388671.
268.077,633368268585.
268.106,633630198214.
268.134,633892177860.
268.163,634154207272.
268.192,634416286276.
268.22,634678415146.
268.249,634940593899.
268.277,635202822216.
268.306,635465100300.
268.335,635727428291.
268.363,635989805921.
268.392,636252233122.
268.42,636514710209.
268.449,636777237036.
268.477,637039813389.
268.506,637302439500.
268.535,637565115434.
268.563,637827840899.
268.592,638090615956.
268.62,638353440838.
268.649,638616315353.
268.678,638879239349.
268.706,639142213094.
268.735,639405236562.
268.763,639668309482.
268.792,639931432027.
268.821,640194604304.
268.849,640457826117.
268.878,640721097391.
268.906,640984418388.
268.935,641247788979.
268.964,641511209001.
268.992,641774678611.
269.021,642038197896.
269.049,642301766599.
269.078,642565384777.
269.107,642829052623.
269.135,643092769980.
269.164,643356536696.
269.192,643620352966.
269.221,643884218841.
269.249,644148134076.
269.278,644412098757.
